Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd PSH Flags,Fwd Header Length,Fwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_forward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
40732,2,12,6,6,6.0,0.0,294.6086615,49.10144358,40732.0,0.0,40732,40732,40732,40732.0,0.0,40732,40732,0,40,49.10144358,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,253,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
471,2,43,37,6,21.5,21.92031022,91295.11677,4246.284501,471.0,0.0,471,471,471,471.0,0.0,471,471,0,40,4246.284501,6,37,16.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,24.5,21.5,40,2,43,40958,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88892,3,443,437,0,147.6666667,250.5879752,14793.23224,78.74724385,14815.33333,17327.95195,41706,2,65166,32583.0,12901.87033,41706,23460,0,72,33.74881879,0,860,164.375,319.4915324,102074.8393,0,0,0,1,0,0,0,1,187.8571429,147.6666667,72,3,443,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3196553,3,6,6,0,2.0,3.464101615,3.754043809,1.877021905,639310.6,918367.6695,2023747,70,1172806,586403.0,796281.4316,1149459,23347,0,84,0.938510952,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,1,2.0,2.0,84,3,6,8192,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5797222,3,12,6,0,4.0,3.464101615,2.069956955,0.689985652,1932407.333,3326853.665,5773904,134,5797222,2898611.0,4066278.356,5773904,23318,0,72,0.517489239,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,3.0,4.0,72,3,12,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5581970,8,372,191,0,46.5,71.87687886,844.3255696,2.508075106,429382.3077,1494505.657,5403083,3,5581970,797424.2857,2031099.336,5403083,3,0,172,1.433185775,0,1460,314.2,550.3950789,302934.7429,0,0,0,1,0,0,0,0,336.6428571,46.5,172,8,372,8192,7,20,178884.0,0.0,178884,178884,5403083.0,0.0,5403083,5403083,BENIGN
5661668,9,385,198,0,42.77777778,70.49074013,600.5297379,3.179275083,333039.2941,1330890.818,5497100,3,5661668,707708.5,1935352.37,5497100,3,0,192,1.589637541,0,1432,178.9473684,394.7487912,155826.6082,0,0,0,1,0,0,0,1,188.8888889,42.77777778,192,9,385,8192,8,20,164565.0,0.0,164565,164565,5497100.0,0.0,5497100,5497100,BENIGN
10646591,8,817,476,0,102.125,167.1786363,507.8620941,1.690682022,626270.0588,2405027.079,9950635,3,10200000,1453916.857,3746791.186,9950635,6723,0,172,0.751414232,0,1460,284.5789474,497.4796831,247486.0351,0,0,0,1,0,0,0,1,300.3888889,102.125,172,8,817,8192,7,20,226783.0,0.0,226783,226783,9950635.0,0.0,9950635,9950635,BENIGN
115964156,16,519,435,0,32.4375,107.3604327,26.09427003,0.267323982,3865471.867,4855237.369,10000000,66,116000000,7730943.733,4143166.856,10000000,23376,0,332,0.137973668,0,1460,94.5625,317.1902795,100609.6734,0,0,0,1,0,0,0,0,97.61290323,32.4375,332,16,519,8192,15,20,28553.81818,16910.87748,79534,23215,10000000.0,3876.725193,10000000,9999298,BENIGN
45,1,6,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,20,22222.22222,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,217,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192,2,12,6,6,6.0,0.0,62500.0,10416.66667,192.0,0.0,192,192,192,192.0,0.0,192,192,0,40,10416.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,253,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
204,2,12,6,6,6.0,0.0,58823.52941,9803.921569,204.0,0.0,204,204,204,204.0,0.0,204,204,0,40,9803.921569,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,256,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2,3,253,216,6,84.33333333,114.7097787,127000000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,1,60,1500000.0,6,216,117.25,114.4825314,13106.25,0,1,0,0,1,0,0,0,156.3333333,84.33333333,60,3,253,38,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
999554,2,12,6,6,6.0,0.0,12.00535439,2.000892398,999554.0,0.0,999554,999554,999554,999554.0,0.0,999554,999554,0,40,2.000892398,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,4787,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
83,1,6,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,20,12048.19277,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,1,9.0,6.0,20,1,6,38,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
74,2,12,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,74,74.0,0.0,74,74,0,40,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,63495,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47,2,12,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,40,42553.19149,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,913,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
260,2,12,6,6,6.0,0.0,46153.84615,7692.307692,260.0,0.0,260,260,260,260.0,0.0,260,260,0,40,7692.307692,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
26,1,6,6,6,6.0,0.0,461538.4615,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,20,38461.53846,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
134,1,6,6,6,6.0,0.0,89552.23881,14925.37313,134.0,0.0,134,134,0,0.0,0.0,0,0,0,20,7462.686567,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,913,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
69,1,6,6,6,6.0,0.0,173913.0435,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,20,14492.75362,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,913,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
208,2,12,6,6,6.0,0.0,57692.30769,9615.384615,208.0,0.0,208,208,208,208.0,0.0,208,208,0,40,9615.384615,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,253,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1,2,12,6,6,6.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,40,2000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,34931,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
81,1,6,6,6,6.0,0.0,148148.1481,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,20,12345.67901,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4,2,12,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,40,500000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,5396,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
999539,2,12,6,6,6.0,0.0,12.00553455,2.000922425,999539.0,0.0,999539,999539,999539,999539.0,0.0,999539,999539,0,40,2.000922425,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,5396,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39,1,6,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,20,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,114,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4,2,12,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,40,500000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,6513,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1000716,2,12,6,6,6.0,0.0,11.99141415,1.998569025,1000716.0,0.0,1000716,1000716,1000716,1000716.0,0.0,1000716,1000716,0,40,1.998569025,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,6513,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1083017,9,703,267,0,78.11111111,103.3022803,4296.331452,18.46693081,57000.89474,102227.7615,436430,4,985068,123133.5,174521.2504,532431,198,0,296,8.310118862,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,1,232.65,78.11111111,296,9,703,29200,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
184,2,12,6,6,6.0,0.0,65217.3913,10869.56522,184.0,0.0,184,184,184,184.0,0.0,184,184,0,40,10869.56522,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,64209,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
95143,1,0,0,0,0.0,0.0,0.0,21.02098946,95143.0,0.0,95143,95143,0,0.0,0.0,0,0,0,32,10.51049473,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
228,3,58,46,6,19.33333333,23.09401077,254385.9649,13157.89474,114.0,25.45584412,132,96,228,114.0,25.45584412,132,96,0,60,13157.89474,6,46,16.0,20.0,400.0,0,0,0,0,1,0,0,0,21.33333333,19.33333333,60,3,58,252,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172,2,12,6,6,6.0,0.0,69767.44186,11627.90698,172.0,0.0,172,172,172,172.0,0.0,172,172,0,40,11627.90698,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,257,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3,2,6,6,0,3.0,4.242640687,2000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,52,666666.6667,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,3.0,3.0,52,2,6,239,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
727740,9,703,267,0,78.11111111,103.3022803,6393.767005,26.10822547,40430.0,56493.24397,150962,3,608462,76057.75,62089.70257,151024,216,0,296,12.36705417,0,1448,232.65,442.7331708,196012.6605,0,0,0,1,0,0,0,1,244.8947368,78.11111111,296,9,703,29200,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
116400,1,0,0,0,0.0,0.0,0.0,17.18213058,116400.0,0.0,116400,116400,0,0.0,0.0,0,0,0,32,8.591065292,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
89,1,6,6,6,6.0,0.0,134831.4607,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,20,11235.95506,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
31,2,12,6,6,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31,31,31,31.0,0.0,31,31,0,40,64516.12903,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,252,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54,2,12,6,6,6.0,0.0,222222.2222,37037.03704,54.0,0.0,54,54,54,54.0,0.0,54,54,0,40,37037.03704,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,251,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18,2,12,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,18,18.0,0.0,18,18,0,40,111111.1111,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,253,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
27587,14,17856,2920,0,1275.428571,1015.116038,649218.835,906.2239461,1149.458333,4548.692464,21962,0,27472,2113.230769,6125.184258,21962,2,0,304,507.4854098,0,2920,688.8461538,976.3837234,953325.1754,0,0,0,1,0,0,0,0,716.4,1275.428571,304,14,17856,8192,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
153541,18,200,43,0,11.11111111,12.18914121,4428.784494,280.0554901,3655.738095,14271.72033,80205,1,153460,9027.058824,29854.41788,121956,3,0,384,117.2325307,0,51,15.45454545,13.8906938,192.9513742,0,0,0,1,0,0,0,1,15.81395349,11.11111111,384,18,200,8192,16,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57,1,6,6,6,6.0,0.0,421052.6316,70175.4386,19.0,25.35744467,48,1,0,0.0,0.0,0,0,0,20,17543.85965,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,3,7.5,6.0,20,1,6,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3,2,12,6,6,6.0,0.0,6000000.0,1000000.0,1.5,0.707106781,2,1,1,1.0,0.0,1,1,0,40,666666.6667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,8.0,6.0,40,2,12,256,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55,1,6,6,6,6.0,0.0,218181.8182,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,20,18181.81818,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63,1,6,6,6,6.0,0.0,285714.2857,47619.04762,31.5,24.74873734,49,14,0,0.0,0.0,0,0,0,20,15873.01587,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,2,8.0,6.0,20,1,6,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1,6,6,6,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,20,18867.92453,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40960005,2,12,6,6,6.0,0.0,0.292968714,0.048828119,41000000.0,0.0,41000000,41000000,41000000,41000000.0,0.0,41000000,41000000,0,40,0.048828119,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,9.0,6.0,40,2,12,347,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
112878484,44,8866,403,0,201.5,203.8295572,92.57743043,0.584699561,1736592.062,4544945.589,16400000,2,113000000,2625081.023,5393396.888,16400000,3,1,1408,0.389799707,0,403,161.9850746,178.0122138,31688.34826,0,1,0,0,1,0,0,0,164.4393939,201.5,1408,44,8866,299,21,32,813581.75,1506297.335,3332910,371,13300000.0,3434416.263,16400000,7006933,BENIGN
151,1,6,6,6,6.0,0.0,79470.19868,13245.03311,151.0,0.0,151,151,0,0.0,0.0,0,0,0,20,6622.516556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,946,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
157,1,6,6,6,6.0,0.0,76433.12102,12738.8535,157.0,0.0,157,157,0,0.0,0.0,0,0,0,20,6369.426752,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,946,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
78,1,0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,32,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,131,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51,1,6,6,6,6.0,0.0,235294.1176,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,20,19607.84314,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,343,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
173,1,6,6,6,6.0,0.0,69364.16185,11560.69364,173.0,0.0,173,173,0,0.0,0.0,0,0,0,20,5780.346821,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,946,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,1,6,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,20,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,103,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41,1,6,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,20,24390.2439,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,80,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
195,1,6,6,6,6.0,0.0,61538.46154,10256.41026,195.0,0.0,195,195,0,0.0,0.0,0,0,0,20,5128.205128,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,946,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3,2,12,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,666666.6667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,5356,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58,1,6,6,6,6.0,0.0,206896.5517,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,20,17241.37931,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,957,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
25,1,6,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,20,40000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,343,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3,2,12,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,666666.6667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,5300,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
999793,2,12,6,6,6.0,0.0,12.00248451,2.000414086,999793.0,0.0,999793,999793,999793,999793.0,0.0,999793,999793,0,40,2.000414086,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,5300,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40960033,2,12,6,6,6.0,0.0,0.292968514,0.048828086,41000000.0,0.0,41000000,41000000,41000000,41000000.0,0.0,41000000,41000000,0,40,0.048828086,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,9.0,6.0,40,2,12,369,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
64242793,7,187,46,6,26.71428571,20.0890873,4.3428996,0.140093535,8030349.125,20500000.0,58400000,4,64200000,10700000.0,23500000.0,58400000,4,1,140,0.108961639,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,36.11111111,26.71428571,140,7,187,258,6,20,72042.0,776.4032457,72591,71493,32000000.0,37300000.0,58400000,5689158,BENIGN
26,1,6,6,6,6.0,0.0,461538.4615,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,20,38461.53846,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,127,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8,1,6,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,20,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,127,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42,1,6,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,20,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,985,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
67,1,6,6,6,6.0,0.0,179104.4776,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,20,14925.37313,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,123,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7,1,6,6,6,6.0,0.0,1714285.714,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,20,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,127,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
125,1,6,6,6,6.0,0.0,96000.0,16000.0,125.0,0.0,125,125,0,0.0,0.0,0,0,0,20,8000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,343,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
126,1,6,6,6,6.0,0.0,95238.09524,15873.01587,126.0,0.0,126,126,0,0.0,0.0,0,0,0,20,7936.507937,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
70,1,6,6,6,6.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,20,14285.71429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,123,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61,1,6,6,6,6.0,0.0,196721.3115,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,20,16393.44262,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,123,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5,3,43,31,6,14.33333333,14.43375673,8600000.0,600000.0,2.5,2.121320344,4,1,5,2.5,2.121320344,4,1,0,60,600000.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,16.33333333,14.33333333,60,3,43,82,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32253,1,6,6,6,6.0,0.0,372.0584132,62.00973553,32253.0,0.0,32253,32253,0,0.0,0.0,0,0,0,20,31.00486776,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3,2,12,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,666666.6667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,5592,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1338900,41,2664,456,0,64.97560976,109.864573,7183.508851,63.48495033,15939.28571,104978.7963,955048,1,1338900,33472.5,159679.4882,996394,2,0,1328,30.62215251,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,1,113.1529412,64.97560976,1328,41,2664,29200,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5034194,4,416,404,0,104.0,200.019999,565.5324368,1.589132242,719170.5714,1887646.535,4999915,66,34279,11426.33333,9583.985097,17030,360,0,92,0.794566121,0,2419,316.3333333,799.5561269,639290.0,0,0,0,1,0,0,0,1,355.875,104.0,92,4,416,8192,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
74,1,6,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,20,13513.51351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,1004,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
73,1,6,6,6,6.0,0.0,164383.5616,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,20,13698.63014,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,20,1,6,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45,1,6,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,20,22222.22222,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,1,9.0,6.0,20,1,6,5592,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
467,2,12,6,6,6.0,0.0,38543.89722,6423.982869,233.5,321.7335854,461,6,467,467.0,0.0,467,467,0,40,4282.655246,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,8.0,6.0,40,2,12,16060,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49,2,12,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,40,40816.32653,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,131,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
205,2,12,6,6,6.0,0.0,58536.58537,9756.097561,205.0,0.0,205,205,205,205.0,0.0,205,205,0,40,9756.097561,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,40,2,12,254,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
158,1,0,0,0,0.0,0.0,0.0,12658.22785,158.0,0.0,158,158,0,0.0,0.0,0,0,0,32,6329.113924,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,32,1,0,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1323691,37,2728,456,0,73.72972973,113.7152019,7072.647619,56.65974914,17887.71622,111902.357,959150,1,1323691,36769.19444,167854.5889,999846,1,0,1200,27.95214291,0,976,123.1842105,251.3069682,63155.19228,0,0,0,1,0,0,0,1,124.8266667,73.72972973,1200,37,2728,29200,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
